mm,N/mm_
5.795019679,0.048850656
5.795702804,0.033539724
5.796337966,0.045007676
5.796972662,0.052872263
5.797656253,0.052012861
5.798291415,0.052696548
5.79897454,0.050974719
5.799658131,0.053042032
5.800341722,0.055732395
5.800976884,0.051064696
5.801660009,0.059809539
5.802294705,0.056318223
5.802978296,0.059940141
5.803662352,0.066509627
5.804345477,0.05404428
5.805029534,0.056843661
5.805712659,0.046178844
5.806396715,0.081002876
5.807080306,0.059649229
5.807715002,0.049440727
5.808398128,0.039478879
5.809082184,0.06020559
5.809765775,0.063373253
5.8104489,0.056244738
5.811132956,0.046002403
5.811767653,0.048446726
5.812402349,0.103680968
5.81308594,0.040692247
5.813720636,0.077965818
5.814355332,0.061872121
5.815039389,0.05846836
5.815625191,0.055929936
5.816259887,0.072200067
5.816943012,0.079685219
5.817578174,0.052751724
5.818261765,0.05285468
5.818896461,0.053351134
5.819482263,0.056125294
5.82016632,0.050381009
5.820849445,0.060340557
5.821484607,0.052571647
5.822167732,0.067572504
5.822851788,0.072949722
5.823486485,0.049557142
5.824170075,0.072692402
5.8248532,0.064994916
5.825537257,0.065526418
5.826220382,0.056494299
5.826904438,0.05449732
5.827588029,0.075388834
5.82827162,0.081693478
5.828905851,0.064949684
5.829589907,0.077742085
5.830273498,0.067491017
5.831005983,0.071770549
5.831689574,0.034581505
5.832373165,0.0604617
5.83305629,0.060077533
5.833740346,0.050945494
5.834423937,0.057406086
5.835058633,0.062833868
5.835742224,0.062328923
5.836425815,0.079322882
5.837060511,0.061160423
5.837744102,0.056019064
5.838378798,0.054339193
5.839013495,0.085096024
5.839648191,0.038571093
5.840283353,0.06664896
5.840966478,0.029454092
5.841650534,0.051824056
5.842285231,0.077083983
5.842968822,0.072590172
5.843603518,0.086397916
5.844287109,0.031491935
5.844970699,0.095507041
5.84565429,0.111197166
5.846337881,0.029344954
5.846972577,0.062553383
5.847656168,0.057959169
5.848290864,0.083471693
5.84902335,0.064672716
5.84970694,0.087474257
5.850390531,0.07318522
5.851074122,0.06620647
5.851758178,0.086994052
5.852441303,0.095905632
5.853124894,0.07004302
5.853759591,0.066530243
5.854443647,0.043176588
5.855126772,0.048272591
5.855810829,0.048844229
5.856493954,0.079977103
5.857129116,0.052656412
5.857763812,0.052652895
5.858398508,0.063608505
5.859082099,0.081090063
5.859716795,0.078766525
5.860400386,0.060820643
5.861035548,0.070166469
5.861670244,0.068685837
5.862304475,0.076817565
5.862988532,0.058488611
5.863623228,0.04167873
5.864306353,0.071446657
5.864941515,0.071026228
5.865625106,0.075945072
5.866259802,0.058046483
5.866943393,0.059206251
5.867626984,0.039752934
5.868310574,0.077181116
5.868994165,0.075550839
5.869628862,0.052558187
5.870312918,0.052114118
5.870996043,0.050675198
5.871679634,0.046801414
5.872363225,0.046931893
5.873046815,0.075657919
5.873730872,0.04966737
5.874462891,0.052093867
5.875097588,0.065821938
5.875781178,0.073802456
5.876464769,0.056854818
5.877148826,0.078452446
5.877831951,0.080858812
5.878466647,0.063181169
5.879150238,0.060699984
5.879834294,0.067881487
5.880468991,0.061001081
5.881103687,0.054909497
5.881787278,0.070258506
5.882421974,0.066698924
5.883105099,0.078757063
5.883740261,0.057938676
5.884374958,0.06080221
5.885009654,0.055206839
5.88564435,0.059821304
5.886328407,0.053105451
5.886963103,0.041438263
5.887646694,0.064861044
5.88828139,0.073435627
5.888964515,0.062081423
5.889599677,0.061832469
5.890283268,0.062027462
5.890966859,0.050213061
5.891649984,0.053645685
5.892285146,0.06202358
5.892968737,0.071400575
5.893652327,0.06631767
5.894287024,0.056707241
5.89497108,0.059014291
5.8957031,0.063420057
5.896337796,0.053834371
5.897070281,0.067753799
5.897704978,0.054388549
5.898389034,0.055956129
5.89902373,0.043814801
5.899706855,0.038434915
5.900390446,0.067446753
5.901074503,0.063938588
5.901709199,0.071334973
5.902343895,0.055386551
5.903027486,0.068325922
5.903662182,0.056372188
5.904345307,0.069883563
5.904980469,0.066205978
5.90566406,0.060496017
5.906298757,0.046122819
5.906933919,0.059639286
5.907568615,0.059094083
5.90825174,0.062657796
5.908886902,0.065554067
5.909570027,0.047238208
5.910254084,0.056230307
5.91088878,0.062329531
5.911572371,0.062014122
5.912255961,0.051698547
5.912939552,0.069514312
5.913622677,0.046453021
5.914306734,0.067524485
5.914990325,0.064982302
5.915673915,0.070890173
5.916357506,0.057399537
5.917040631,0.058268152
5.917724688,0.068251103
5.918408278,0.065178148
5.919091869,0.05519253
5.91977546,0.050470505
5.920458585,0.085805543
5.921142641,0.066146806
5.921826232,0.059203461
5.922460929,0.058999375
5.923144519,0.051251929
5.92382811,0.056481566
5.924462806,0.074329227
5.925097503,0.061055653
5.925781094,0.062682651
5.926367361,0.052900393
5.927050486,0.044557057
5.927685648,0.065466151
5.928369239,0.065146133
5.929003935,0.059659053
5.929638632,0.066499807
5.930273328,0.060241118
5.930956919,0.049990296
5.93164051,0.053508777
5.932324566,0.042703535
5.932959262,0.108464479
5.933593959,0.065066218
5.934277549,0.035867147
5.934960674,0.061091181
5.935644731,0.060515542
5.936327856,0.0612504
5.937011912,0.053002015
5.937646609,0.066007957
5.9383302,0.06746313
5.939013325,0.055920113
5.939648487,0.051797859
5.940332077,0.062112711
5.941064563,0.05483783
5.941748153,0.066709109
5.942431279,0.071977183
5.943115335,0.069823168
5.943750031,0.046490006
5.944384728,0.072439082
5.945068318,0.058205701
5.945703015,0.066206954
5.946386606,0.065112904
5.947070196,0.049885161
5.947705358,0.059404153
5.948340055,0.07282009
5.94902318,0.046275005
5.949658342,0.057850398
5.950341932,0.060905039
5.950976163,0.056965046
5.951611325,0.056713667
5.952246021,0.074016973
5.952880718,0.058655471
5.953564774,0.068013668
5.954247899,0.043251526
5.954882596,0.059815481
5.955566186,0.071227893
5.956200883,0.066628829
5.956884939,0.041598331
5.957519636,0.043416325
5.958252121,0.071931593
5.958886817,0.066420138
5.959618837,0.069517948
5.960253533,0.065819636
5.960937589,0.06596382
5.96162118,0.08882951
5.962304771,0.061578907
5.962988362,0.074709997
5.963671487,0.064216763
5.964355543,0.057425853
5.965039134,0.064212523
5.965722725,0.069705665
5.966406316,0.069698147
5.967041012,0.065864742
5.967724603,0.05005287
5.968359299,0.069272026
5.96904289,0.059093717
5.969726481,0.059359893
5.970361177,0.041542552
5.970995873,0.055896226
5.971679464,0.06367144
5.97236352,0.070064969
5.972998217,0.062511794
5.973681342,0.070919521
5.974316504,0.082301006
5.9749512,0.070427068
5.975634791,0.050637607
5.976318382,0.06638594
5.976953078,0.04983617
5.977685563,0.06906078
5.97832026,0.06729275
5.978955422,0.07130938
5.979638547,0.056212481
5.980322137,0.058137551
5.981005728,0.045561608
5.981689319,0.066186704
5.982373375,0.068088241
5.983056501,0.059721746
5.983740557,0.084538452
5.984374788,0.062751286
5.985107273,0.079943754
5.985791329,0.047384087
5.986426026,0.047097057
5.987109151,0.081610285
5.987792742,0.072703555
5.988525227,0.078041486
5.989159923,0.06977988
5.989794619,0.066451788
5.990478676,0.076939434
5.991113372,0.072667301
5.991796963,0.071774796
5.992431659,0.073605761
5.993066356,0.063012488
5.993701052,0.071604423
5.994336214,0.062520035
5.99497091,0.058603812
5.995605607,0.067808121
5.996289197,0.070425734
5.996923894,0.090893179
5.99755859,0.08321692
5.998193286,0.064926162
5.998876877,0.055638902
5.999511573,0.077676356
6.00019563,0.071484856
6.000830326,0.067561112
6.001513451,0.077375256
6.002197042,0.065110363
6.002831738,0.064408481
6.003515795,0.082984455
6.00419892,0.072071284
6.004931405,0.085728906
6.005566567,0.096761152
6.006249692,0.053848803
6.006933749,0.060980588
6.007616874,0.065382719
6.008349359,0.064241864
6.009033415,0.071008652
6.009717006,0.059563253
6.010400131,0.057885442
6.011084188,0.07808017
6.011718884,0.061860602
6.012402475,0.102514289
6.013037171,0.074943185
6.013720296,0.07074587
6.014355458,0.071137428
6.015039049,0.050968777
6.015673745,0.063801073
6.016308907,0.068620227
6.016992033,0.071628548
6.017626729,0.065110363
6.01831032,0.043417901
6.018994376,0.05909311
6.019629072,0.065508351
6.020263769,0.071069643
6.02094736,0.059048366
6.021582056,0.050034072
6.022265647,0.056757808
6.022949237,0.057275362
6.023583934,0.047738057
6.024267524,0.062422905
6.024902221,0.065151468
6.025586277,0.060637046
6.026269402,0.079369932
6.026952993,0.054771863
6.027636584,0.045599081
6.028320175,0.066740148
6.029004231,0.066179425
6.029638927,0.073133923
6.030273624,0.047844529
6.031005643,0.056875918
6.03164034,0.067245096
6.032372825,0.117178157
6.033007521,0.045000762
6.033642683,0.061027031
6.034326274,0.082464837
6.03496097,0.059642561
6.035644561,0.062696233
6.036279257,0.064135395
6.036913954,0.061306547
6.037597544,0.057708398
6.038232241,0.051227678
6.038866937,0.06385006
6.039550994,0.065525569
6.040234584,0.060813729
6.040869281,0.055237275
6.041503977,0.072433867
6.042187568,0.065468214
6.042822264,0.051552422
6.043505855,0.077110901
6.044189446,0.059360135
6.044824142,0.05815186
6.045507733,0.06403596
6.046142429,0.069789581
6.046826486,0.091661267
6.047509611,0.06472826
6.048193667,0.069914363
6.048925687,0.061427206
6.049609277,0.061302301
6.050292868,0.056772724
6.050976925,0.06353429
6.05166005,0.060595937
6.05234364,0.049756017
6.053027231,0.052160319
6.053710822,0.076785311
6.054394878,0.058859799
6.055078004,0.062959865
6.055761594,0.051416241
6.056445185,0.074391551
6.057080347,0.07582017
6.057715043,0.066177122
6.058398169,0.060610853
6.059082225,0.067271166
6.059716921,0.078066103
6.060400512,0.078409523
6.061035208,0.061732061
6.061669905,0.071468242
6.062304601,0.063499242
6.062988192,0.062662646
6.063672248,0.062973201
6.064306945,0.091611184
6.064941175,0.065856859
6.065625232,0.054708321
6.066259928,0.054725904
6.066943053,0.059762731
6.067578215,0.054328885
6.068261806,0.070514858
6.068945397,0.059412401
6.069580093,0.080376185
6.070263684,0.066814363
6.07089838,0.068119168
6.071581971,0.078638107
6.072265562,0.041188583
6.072949618,0.057033803
6.073681638,0.070604108
6.074316334,0.064378045
6.074999925,0.075871944
6.075683516,0.058084194
6.076318212,0.056779634
6.077002268,0.057729255
6.077685393,0.05195405
6.078368984,0.06425266
6.07900368,0.076299645
6.079638377,0.045902118
6.080322433,0.056323197
6.08095713,0.091190279
6.08164072,0.065630466
6.082323845,0.054871906
6.082959007,0.065523632
6.083544809,0.050630208
6.0842284,0.06520167
6.084863096,0.059136767
6.085547153,0.071375959
6.086230278,0.077068947
6.08686544,0.045036171
6.087500136,0.07372763
6.088134833,0.070570402
6.088818423,0.078986011
6.089502014,0.076211244
6.090136711,0.082719609
6.09086873,0.079527333
6.091503892,0.060609158
6.092187483,0.056352541
6.092871074,0.06276232
6.093554664,0.077866256
6.094238255,0.049783301
6.094921846,0.054157905
6.095654331,0.05285104
6.096337922,0.074934334
6.097021513,0.059191577
6.097705103,0.060148474
6.098388694,0.047745578
6.099072285,0.067383818
6.099755876,0.061349839
6.100439467,0.06659063
6.101123057,0.049705327
6.101806648,0.069407478
6.102441344,0.092164151
6.103076041,0.073621772
6.103711203,0.066050887
6.104394328,0.064361557
6.105078384,0.065917253
6.105713081,0.058105778
6.106347777,0.042968862
6.106982008,0.052105144
6.10761717,0.058218796
6.10830076,0.0594928
6.108984351,0.066227689
6.109619047,0.06774725
6.110303104,0.059697129
6.1109378,0.05899404
6.111620925,0.060553376
6.112304516,0.059430346
6.112988573,0.054678127
6.113671698,0.057521529
6.114355754,0.051297404
6.115038879,0.0576206
6.115674041,0.048310548
6.116357166,0.067693047
6.117041223,0.063036256
6.117724348,0.065990008
6.118456833,0.056926608
6.119091995,0.057804681
6.11977512,0.065591536
6.120459177,0.072342314
6.121142302,0.059878178
6.121777464,0.051741838
6.122461054,0.05223817
6.123095285,0.050163705
6.123779342,0.061436541
6.124462932,0.072225414
6.125097629,0.058146887
6.125732325,0.044295371
6.126367021,0.059260942
6.127051078,0.060143866
6.127685774,0.086592183
6.128369365,0.077984005
6.128954701,0.073241003
6.129638758,0.057533048
6.130273454,0.054929748
6.130957045,0.048437875
6.131640635,0.077465117
6.132275797,0.055358417
6.132958923,0.057335388
6.133593619,0.057053328
6.13427721,0.070908725
6.134961266,0.061100639
6.135644391,0.063473903
6.136328448,0.067426994
6.137011573,0.062284298
6.137695163,0.065554671
6.13837922,0.0678844
6.139062345,0.054108672
6.139697041,0.07332176
6.140380632,0.060973797
6.141113117,0.066722564
6.141797174,0.06799899
6.142480299,0.07179153
6.143164355,0.064586498
6.14384748,0.066283345
6.144482642,0.055496659
6.145117339,0.05049815
6.145800464,0.06781055
6.146435626,0.06383054
6.147119217,0.053385329
6.147753913,0.089683935
6.148389075,0.099309035
6.149023306,0.057590406
6.149706896,0.106897019
6.150342058,0.083396755
6.151025183,0.05996779
6.15165988,0.072586656
6.152246147,0.055009298
6.152929738,0.071649291
6.153612863,0.067048401
6.154248025,0.053058401
6.154931616,0.074353233
6.155566312,0.041639563
6.156249903,0.043484841
6.156884599,0.056544624
6.157568656,0.062440608
6.158251781,0.063063055
6.158935372,0.054524362
6.159619428,0.049792517
6.160302553,0.071426764
6.16093725,0.053351618
6.161669735,0.045672201
6.162304897,0.080419235
6.163037382,0.056533348
6.163720507,0.053391512
6.164404564,0.056257229
6.165087689,0.075989813
6.165771279,0.055633325
6.166405976,0.048989382
6.167090032,0.059638437
6.167724729,0.051347002
6.168408319,0.059313692
6.16909191,0.056567058
6.169726141,0.053542003
6.170361303,0.074426845
6.171044894,0.045117177
6.17167959,0.061773535
6.172314752,0.058725681
6.172997877,0.061450489
6.173632573,0.081615381
6.174267735,0.049090032
6.174902432,0.053178694
6.175585557,0.060101423
6.176269613,0.076966114
6.17690431,0.071012892
6.1775879,0.063140057
6.178271491,0.055456765
6.178906653,0.081285909
6.179589778,0.0719442
6.180224475,0.057950683
6.180908065,0.046336122
6.18164055,0.046368863
6.182324607,0.05720976
6.183007732,0.067428567
6.183642428,0.062866487
6.184326019,0.053606514
6.185010076,0.054239877
6.185693201,0.05979608
6.186377257,0.068639025
6.187109277,0.07097894
6.187792867,0.061032854
6.188476458,0.052443955
6.189160515,0.075487904
6.189795211,0.080663823
6.190429907,0.065355919
6.191113498,0.063288003
6.191796623,0.053892579
6.19243132,0.06667649
6.193115376,0.055307489
6.193750072,0.056353875
6.194384769,0.066441596
6.195068359,0.059744544
6.195703056,0.084213346
6.196386646,0.083096988
6.197021343,0.064958178
6.197656039,0.065714136
6.198290735,0.066618763
6.198974792,0.062695265
6.199658383,0.059896972
6.200341508,0.071469814
6.200976204,0.070981003
6.201611366,0.071816266
6.202294957,0.06773755
6.202978548,0.07365524
6.203662138,0.070134453
6.204345729,0.077511437
6.20502932,0.066532061
6.205712911,0.059184786
6.206347607,0.064197242
6.207031198,0.065876387
6.207715254,0.066402063
6.208398379,0.055046648
6.20908197,0.059101842
6.209765561,0.081576213
6.210449152,0.068634778
6.211133208,0.050914936
6.211767904,0.078995712
6.212402135,0.049832411
6.213036831,0.067992806
6.213720888,0.063630208
6.214404013,0.069783151
6.215039175,0.080828011
6.215673871,0.070135668
6.216308568,0.073644325
6.216943264,0.07199356
6.217626855,0.066240907
6.218261551,0.077170931
6.218945608,0.066406794
6.219580304,0.055777751
6.220215,0.07445655
6.220849697,0.078405276
6.221533287,0.054019906
6.222216412,0.068999663
6.222900469,0.066821516
6.22358406,0.05254218
6.224218756,0.062743403
6.224902347,0.06799572
6.225585938,0.081871495
6.226269528,0.051639248
6.226953119,0.077332333
6.227685604,0.065975577
6.228320301,0.077300318
6.229003891,0.05852899
6.229638588,0.06093948
6.230371073,0.066877663
6.231054664,0.074098945
6.231738254,0.066164389
6.232421845,0.051300555
6.23315433,0.070332721
6.233789027,0.055264682
6.234472618,0.070052721
6.235107314,0.066083387
6.23574201,0.070323631
6.236426067,0.059376143
6.237109192,0.056470655
6.237792782,0.076268964
6.238427479,0.072613098
6.239062175,0.080838807
6.239697337,0.058602113
6.240380928,0.052285463
6.241015624,0.062807433
6.241699215,0.066232294
6.242382806,0.064363495
6.242968608,0.086599097
6.243652198,0.058121786
6.244286895,0.054126374
6.244970951,0.062392224
6.245654076,0.061102703
6.246386562,0.068131417
6.247021724,0.051585041
6.247704849,0.066597424
6.248388905,0.080105036
6.24907203,0.072314665
6.249756087,0.059559613
6.250439677,0.047439504
6.251122802,0.054795027
6.251806859,0.076379314
6.252489984,0.066561893
6.253125146,0.071167022
6.253808271,0.061501417
6.254492328,0.055113949
6.255175453,0.061082695
6.255810615,0.077307351
6.256494205,0.063977756
6.257128902,0.077009894
6.257812493,0.082662374
6.258447189,0.057703547
6.259081885,0.071977183
6.259765476,0.083098322
6.260400172,0.056874949
6.261034869,0.059989862
6.261670031,0.066864565
6.262304727,0.079040825
6.262939423,0.07527715
6.263623014,0.054210652
6.26425771,0.06386777
6.264892407,0.046113845
6.265576463,0.078966975
6.26621116,0.070225522
6.266894285,0.084687121
6.267578341,0.067859538
6.268261932,0.07535924
6.268945057,0.080998875
6.269579753,0.074832715
6.27026381,0.073604912
6.2709474,0.089310199
6.271630991,0.042063989
6.272314582,0.061587032
6.272997707,0.065377019
6.273681764,0.063744195
6.274365354,0.064137213
6.275048945,0.04368905
6.275732536,0.060898855
6.276415661,0.083763212
6.277099717,0.068749741
6.277734414,0.081390433
6.278418005,0.068671159
6.279101595,0.061837804
